Kód ADM,Kód obce,Název obce,Název MOMC,Název MOP,Kód èásti obce,Název èásti obce,Název ulice,Typ SO,Èíslo domovní,Èíslo orientaèní,Znak èísla orientaèního,PSÈ,Souøadnice Y,Souøadnice X,Platí Od,Jednoøádková adresa,Èíslo volebního okrsku,,
21762287,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1718,75,,13000,740527,16,1044549,87,10.07.2017,Slezská 1718/75~Vinohrady~13000 Praha 3,3029
21762325,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1722,16,,13000,740498,7,1044508,27,10.07.2017,Kolínská 1722/16~Vinohrady~13000 Praha 3,3029
21762511,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1741,4,,13000,740481,11,1044638,98,07.07.2017,Kolínská 1741/4~Vinohrady~13000 Praha 3,3029
21762520,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1742,6,,13000,740483,16,1044624,4,07.07.2017,Kolínská 1742/6~Vinohrady~13000 Praha 3,3029
21762538,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1743,8,,13000,740484,92,1044608,23,07.07.2017,Kolínská 1743/8~Vinohrady~13000 Praha 3,3029
21762597,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1754,9,,13000,740511,86,1044579,83,10.07.2017,Kolínská 1754/9~Vinohrady~13000 Praha 3,3029
21762601,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1754,112,,13000,740523,27,1044570,46,10.07.2017,Slezská 1754/112~Vinohrady~13000 Praha 3,3029
21762651,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1773,2,,13000,740478,77,1044658,59,10.07.2017,Kolínská 1773/2~Vinohrady~13000 Praha 3,3029
21762660,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1773,117,,13000,740468,81,1044670,1,10.07.2017,Korunní 1773/117~Vinohrady~13000 Praha 3,3029
21762759,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1780,5,,13000,740507,75,1044614,68,07.07.2017,Kolínská 1780/5~Vinohrady~13000 Praha 3,3029
21762767,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1782,13,,13000,740425,22,1044522,73,10.07.2017,Libická 1782/13~Vinohrady~13000 Praha 3,3029
21762872,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1832,5,,13000,740412,59,1044621,99,10.07.2017,Libická 1832/5~Vinohrady~13000 Praha 3,3029
21762929,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1899,19,,13000,740431,88,1044472,29,07.07.2017,Libická 1899/19~Vinohrady~13000 Praha 3,3029
21762937,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1899,112,,13000,740440,67,1044462,68,07.07.2017,Vinohradská 1899/112~Vinohrady~13000 Praha 3,3029
21763097,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1917,8,,13000,740401,21,1044525,86,07.07.2017,Libická 1917/8~Vinohrady~13000 Praha 3,3029
21763101,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1918,6,,13000,740398,9,1044547,9,10.07.2017,Libická 1918/6~Vinohrady~13000 Praha 3,3029
21763119,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1918,85,,13000,740389,39,1044555,79,10.07.2017,Slezská 1918/85~Vinohrady~13000 Praha 3,3029
21763135,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1920,3,,13000,740409,38,1044643,7,10.07.2017,Libická 1920/3~Vinohrady~13000 Praha 3,3029
21763160,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1959,14,,13000,740496,2,1044523,8,07.07.2017,Kolínská 1959/14~Vinohrady~13000 Praha 3,3029
21763186,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1962,3,,13000,740505,71,1044632,83,10.07.2017,Kolínská 1962/3~Vinohrady~13000 Praha 3,3029
21763194,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1963,119,,13000,740443,63,1044673,23,10.07.2017,Korunní 1963/119~Vinohrady~13000 Praha 3,3029
21763208,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1964,12,,13000,740494,11,1044541,52,07.07.2017,Kolínská 1964/12~Vinohrady~13000 Praha 3,3029
21763216,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1964,77,,13000,740484,71,1044552,3,07.07.2017,Slezská 1964/77~Vinohrady~13000 Praha 3,3029
21763283,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1970,81,,13000,740453,75,1044553,10.07.2017,Slezská 1970/81~Vinohrady~13000 Praha 3,3029,
21763291,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1972,121,,13000,740417,28,1044675,87,10.07.2017,Korunní 1972/121~Vinohrady~13000 Praha 3,3029
21763305,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1972,1,,13000,740406,45,1044663,86,10.07.2017,Libická 1972/1~Vinohrady~13000 Praha 3,3029
21763330,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,1983,20,,13000,740500,55,1044474,21,10.07.2017,Kolínská 1983/20~Vinohrady~13000 Praha 3,3029
21763348,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1983,106,,13000,740491,48,1044460,48,10.07.2017,Vinohradská 1983/106~Vinohrady~13000 Praha 3,3029
21763364,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1987,7,,13000,740415,23,1044602,38,07.07.2017,Libická 1987/7~Vinohrady~13000 Praha 3,3029
21763381,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1990,11,,13000,740422,79,1044541,52,07.07.2017,Libická 1990/11~Vinohrady~13000 Praha 3,3029
21763399,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1990,83,,13000,740433,92,1044553,7,07.07.2017,Slezská 1990/83~Vinohrady~13000 Praha 3,3029
21763429,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1999,110,,13000,740459,35,1044462,13,10.07.2017,Vinohradská 1999/110~Vinohrady~13000 Praha 3,3029
21763691,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,2034,17,,13000,740429,41,1044492,61,10.07.2017,Libická 2034/17~Vinohrady~13000 Praha 3,3029
21763712,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2039,79,,13000,740467,32,1044552,65,07.07.2017,Slezská 2039/79~Vinohrady~13000 Praha 3,3029
21764662,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,2124,15,,13000,740427,48,1044506,62,07.07.2017,Libická 2124/15~Vinohrady~13000 Praha 3,3029
21764808,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,2138,10,,13000,740488,14,1044586,57,07.07.2017,Kolínská 2138/10~Vinohrady~13000 Praha 3,3029
21764816,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2138,114,,13000,740477,3,1044572,51,07.07.2017,Slezská 2138/114~Vinohrady~13000 Praha 3,3029
21764824,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,2139,9,,13000,740417,57,1044584,22,10.07.2017,Libická 2139/9~Vinohrady~13000 Praha 3,3029
21764832,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2139,120,,13000,740424,31,1044574,85,10.07.2017,Slezská 2139/120~Vinohrady~13000 Praha 3,3029
21764841,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2140,118,,13000,740443,63,1044573,98,07.07.2017,Slezská 2140/118~Vinohrady~13000 Praha 3,3029
21764859,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2141,116,,13000,740458,57,1044573,39,10.07.2017,Slezská 2141/116~Vinohrady~13000 Praha 3,3029
21765073,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2179,108,,13000,740474,45,1044461,3,10.07.2017,Vinohradská 2179/108~Vinohrady~13000 Praha 3,3029
21765731,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,2271,4,,13000,740387,71,1044587,15,07.07.2017,Libická 2271/4~Vinohrady~13000 Praha 3,3029
21765740,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2271,122,,13000,740382,73,1044576,61,07.07.2017,Slezská 2271/122~Vinohrady~13000 Praha 3,3029
21765758,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,2272,15,,13000,740522,25,1044501,13,07.07.2017,Kolínská 2272/15~Vinohrady~13000 Praha 3,3029
21765782,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Kolínská,è.p.,2276,7,,13000,740510,39,1044595,35,10.07.2017,Kolínská 2276/7~Vinohrady~13000 Praha 3,3029
21766801,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,2404,10,,13000,740402,77,1044513,21,10.07.2017,Libická 2404/10~Vinohrady~13000 Praha 3,3029
21760497,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,973,123,,13000,740351,34,1044631,61,11.12.2013,Korunní 973/123~Vinohrady~13000 Praha 3,3030
21761523,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1468,1,,13000,740314,8,1044637,8,10.07.2017,Boleslavská 1468/1~Vinohrady~13000 Praha 3,3030
21761531,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1468,3,,13000,740321,12,1044611,11,10.07.2017,Boleslavská 1468/3~Vinohrady~13000 Praha 3,3030
21761540,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1468,125,,13000,740318,6,1044658,82,22.06.2017,Korunní 1468/125~Vinohrady~13000 Praha 3,3030
21762503,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1740,129,,13000,740256,53,1044687,10.07.2017,Korunní 1740/129~Vinohrady~13000 Praha 3,3030,
21762619,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1755,116,,13000,740374,75,1044466,8,07.07.2017,Vinohradská 1755/116~Vinohrady~13000 Praha 3,3030
21762627,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Libická,è.p.,1756,12,,13000,740407,16,1044481,9,07.07.2017,Libická 1756/12~Vinohrady~13000 Praha 3,3030
21762635,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1756,114,,13000,740397,1044465,15,07.07.2017,Vinohradská 1756/114~Vinohrady~13000 Praha 3,3030,
21762716,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1776,4,,13000,740288,16,1044660,94,10.07.2017,Boleslavská 1776/4~Vinohrady~13000 Praha 3,3030
21762724,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1777,6,,13000,740290,5,1044642,78,07.07.2017,Boleslavská 1777/6~Vinohrady~13000 Praha 3,3030
21762848,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1791,1,,13000,740224,62,1044677,4,07.07.2017,Èáslavská 1791/1~Vinohrady~13000 Praha 3,3030
21762856,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1791,131,,13000,740235,16,1044687,58,07.07.2017,Korunní 1791/131~Vinohrady~13000 Praha 3,3030
21762864,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1793,15,,13000,740243,46,1044516,51,07.07.2017,Èáslavská 1793/15~Vinohrady~13000 Praha 3,3030
21762881,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1833,13,,13000,740239,79,1044550,91,07.07.2017,Èáslavská 1833/13~Vinohrady~13000 Praha 3,3030
21762899,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1833,97,,13000,740249,53,1044561,35,07.07.2017,Slezská 1833/97~Vinohrady~13000 Praha 3,3030
21762902,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1866,7,,13000,740230,77,1044626,39,07.07.2017,Èáslavská 1866/7~Vinohrady~13000 Praha 3,3030
21762911,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1898,95,,13000,740269,71,1044561,07.07.2017,Slezská 1898/95~Vinohrady~13000 Praha 3,3030,
21762945,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1900,14,,13000,740300,67,1044551,26,10.07.2017,Boleslavská 1900/14~Vinohrady~13000 Praha 3,3030
21762953,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1900,93,,13000,740289,19,1044560,31,10.07.2017,Slezská 1900/93~Vinohrady~13000 Praha 3,3030
21762988,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1904,89,,13000,740357,3,1044557,18,10.07.2017,Slezská 1904/89~Vinohrady~13000 Praha 3,3030
21762996,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1905,7,,13000,740324,68,1044546,39,22.06.2017,Boleslavská 1905/7~Vinohrady~13000 Praha 3,3030
28108965,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1905,91,,13000,740335,11,1044558,22,06.06.2017,Slezská 1905/91~Vinohrady~13000 Praha 3,3030
21763003,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1906,9,,13000,740328,5,1044520,99,07.07.2017,Boleslavská 1906/9~Vinohrady~13000 Praha 3,3030
21763127,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1919,87,,13000,740371,3,1044556,48,10.07.2017,Slezská 1919/87~Vinohrady~13000 Praha 3,3030
21763372,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1989,20,,13000,740307,18,1044500,58,07.07.2017,Boleslavská 1989/20~Vinohrady~13000 Praha 3,3030
21763402,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1997,3,,13000,740227,84,1044655,66,10.07.2017,Èáslavská 1997/3~Vinohrady~13000 Praha 3,3030
21763470,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2008,16,,13000,740302,76,1044534,91,07.07.2017,Boleslavská 2008/16~Vinohrady~13000 Praha 3,3030
21763488,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2009,18,,13000,740303,8,1044516,82,07.07.2017,Boleslavská 2009/18~Vinohrady~13000 Praha 3,3030
21763674,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,2027,5,,13000,740228,71,1044641,3,10.07.2017,Èáslavská 2027/5~Vinohrady~13000 Praha 3,3030
21764638,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2113,8,,13000,740292,25,1044628,14,10.07.2017,Boleslavská 2113/8~Vinohrady~13000 Praha 3,3030
21764646,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2114,10,,13000,740293,43,1044612,92,10.07.2017,Boleslavská 2114/10~Vinohrady~13000 Praha 3,3030
21764654,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,2123,9,,13000,740232,82,1044609,7,10.07.2017,Èáslavská 2123/9~Vinohrady~13000 Praha 3,3030
21765057,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2178,13,,13000,740333,2,1044474,68,10.07.2017,Boleslavská 2178/13~Vinohrady~13000 Praha 3,3030
21765065,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2178,120,,13000,740341,79,1044468,17,10.07.2017,Vinohradská 2178/120~Vinohrady~13000 Praha 3,3030
21765189,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2193,12,,13000,740296,64,1044590,96,07.07.2017,Boleslavská 2193/12~Vinohrady~13000 Praha 3,3030
21765197,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2193,126,,13000,740285,81,1044580,71,07.07.2017,Slezská 2193/126~Vinohrady~13000 Praha 3,3030
21765235,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2206,2,,13000,740286,69,1044676,16,10.07.2017,Boleslavská 2206/2~Vinohrady~13000 Praha 3,3030
21765243,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,2206,127,,13000,740275,56,1044685,24,10.07.2017,Korunní 2206/127~Vinohrady~13000 Praha 3,3030
21765278,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2210,128,,13000,740266,2,1044581,3,10.07.2017,Slezská 2210/128~Vinohrady~13000 Praha 3,3030
21765286,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,2219,11,,13000,740234,57,1044593,1,07.07.2017,Èáslavská 2219/11~Vinohrady~13000 Praha 3,3030
21765294,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2219,130,,13000,740246,29,1044582,17,07.07.2017,Slezská 2219/130~Vinohrady~13000 Praha 3,3030
21765715,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2266,118,,13000,740356,9,1044467,62,07.07.2017,Vinohradská 2266/118~Vinohrady~13000 Praha 3,3030
22726284,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,2515,11,,13000,740330,21,1044498,5,07.07.2017,Boleslavská 2515/11~Vinohrady~13000 Praha 3,3030
21759472,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Hradecká,è.p.,92,18,,13000,739951,43,1044533,27,10.07.2017,Hradecká 92/18~Vinohrady~13000 Praha 3,3031
21761035,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Hradecká,è.p.,1291,20,,13000,739951,7,1044517,81,10.07.2017,Hradecká 1291/20~Vinohrady~13000 Praha 3,3031
21761248,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,1346,6,,13000,740127,76,1044519,6,10.07.2017,Jièínská 1346/6~Vinohrady~13000 Praha 3,3031
21761388,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,1418,2,,13000,740039,96,1044561,1,10.07.2017,Chrudimská 1418/2~Vinohrady~13000 Praha 3,3031
21761736,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,1575,6,,13000,740043,78,1044492,61,10.07.2017,Chrudimská 1575/6~Vinohrady~13000 Praha 3,3031
21761744,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1575,142,,13000,740033,84,1044486,1,10.07.2017,Vinohradská 1575/142~Vinohrady~13000 Praha 3,3031
21762112,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1684,2,,13000,740211,15,1044594,76,10.07.2017,Èáslavská 1684/2~Vinohrady~13000 Praha 3,3031
21762121,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Korunní,è.p.,1684,133,,13000,740156,59,1044692,94,10.07.2017,Korunní 1684/133~Vinohrady~13000 Praha 3,3031
21762449,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1736,4,,13000,740215,43,1044554,4,10.07.2017,Èáslavská 1736/4~Vinohrady~13000 Praha 3,3031
21762457,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1736,99,,13000,740206,4,1044564,13,10.07.2017,Slezská 1736/99~Vinohrady~13000 Praha 3,3031
21762465,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1737,101,,13000,740189,69,1044564,83,07.07.2017,Slezská 1737/101~Vinohrady~13000 Praha 3,3031
21762473,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1738,103,,13000,740173,34,1044565,52,07.07.2017,Slezská 1738/103~Vinohrady~13000 Praha 3,3031
21762481,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,1739,1,,13000,740148,98,1044555,44,07.07.2017,Jièínská 1739/1~Vinohrady~13000 Praha 3,3031
21762490,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,1739,105,,13000,740156,64,1044565,18,07.07.2017,Slezská 1739/105~Vinohrady~13000 Praha 3,3031
21762546,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,1747,3,,13000,740149,68,1044531,43,07.07.2017,Jièínská 1747/3~Vinohrady~13000 Praha 3,3031
21762554,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,1748,5,,13000,740151,18,1044507,72,10.07.2017,Jièínská 1748/5~Vinohrady~13000 Praha 3,3031
21762562,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1749,6,,13000,740218,56,1044529,69,07.07.2017,Èáslavská 1749/6~Vinohrady~13000 Praha 3,3031
21762571,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1750,8,,13000,740221,49,1044509,92,07.07.2017,Èáslavská 1750/8~Vinohrady~13000 Praha 3,3031
21762775,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,1783,10,,13000,740223,96,1044485,2,07.07.2017,Èáslavská 1783/10~Vinohrady~13000 Praha 3,3031
21762783,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1783,128,,13000,740215,17,1044475,31,07.07.2017,Vinohradská 1783/128~Vinohrady~13000 Praha 3,3031
21762791,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,1784,7,,13000,740153,65,1044487,12,10.07.2017,Jièínská 1784/7~Vinohrady~13000 Praha 3,3031
21762805,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1784,134,,13000,740162,44,1044478,33,10.07.2017,Vinohradská 1784/134~Vinohrady~13000 Praha 3,3031
21762821,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Boleslavská,è.p.,1786,22,,13000,740309,11,1044482,18,10.07.2017,Boleslavská 1786/22~Vinohrady~13000 Praha 3,3031
21762830,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1786,122,,13000,740298,95,1044470,92,10.07.2017,Vinohradská 1786/122~Vinohrady~13000 Praha 3,3031
21763143,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1921,130,,13000,740195,39,1044475,55,07.07.2017,Vinohradská 1921/130~Vinohrady~13000 Praha 3,3031
21763151,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,1921,132,,13000,740181,23,1044476,47,07.07.2017,Vinohradská 1921/132~Vinohrady~13000 Praha 3,3031
21763682,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2029,124,,13000,740276,42,1044472,2,10.07.2017,Vinohradská 2029/124~Vinohrady~13000 Praha 3,3031
21764727,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,2130,2,,13000,740124,98,1044554,74,10.07.2017,Jièínská 2130/2~Vinohrady~13000 Praha 3,3031
21764735,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2130,107,,13000,740115,23,1044567,61,10.07.2017,Slezská 2130/107~Vinohrady~13000 Praha 3,3031
21764743,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2133,138,,13000,740102,5,1044481,88,10.07.2017,Vinohradská 2133/138~Vinohrady~13000 Praha 3,3031
21764751,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Èáslavská,è.p.,2134,17,,13000,740247,31,1044481,63,07.07.2017,Èáslavská 2134/17~Vinohrady~13000 Praha 3,3031
21764760,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2134,126,,13000,740257,47,1044473,39,07.07.2017,Vinohradská 2134/126~Vinohrady~13000 Praha 3,3031
21764867,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2148,109,,13000,740094,1,1044568,66,10.07.2017,Slezská 2148/109~Vinohrady~13000 Praha 3,3031
21764891,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,2157,7,,13000,740067,13,1044490,97,10.07.2017,Chrudimská 2157/7~Vinohrady~13000 Praha 3,3031
21764905,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2157,140,,13000,740073,33,1044483,67,10.07.2017,Vinohradská 2157/140~Vinohrady~13000 Praha 3,3031
21764913,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,2158,5,,13000,740066,18,1044510,21,10.07.2017,Chrudimská 2158/5~Vinohrady~13000 Praha 3,3031
21764981,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,2170,1,,13000,740065,14,1044555,79,10.07.2017,Chrudimská 2170/1~Vinohrady~13000 Praha 3,3031
21764999,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Slezská,è.p.,2170,111,,13000,740073,84,1044569,10.07.2017,Slezská 2170/111~Vinohrady~13000 Praha 3,3031,
21765723,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Chrudimská,è.p.,2267,3,,13000,740065,83,1044535,61,07.07.2017,Chrudimská 2267/3~Vinohrady~13000 Praha 3,3031
21765863,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Jièínská,è.p.,2285,4,,13000,740127,6,1044532,13,10.07.2017,Jièínská 2285/4~Vinohrady~13000 Praha 3,3031
21766142,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Hradecká,è.p.,2325,7,,13000,739975,21,1044498,47,07.07.2017,Hradecká 2325/7~Vinohrady~13000 Praha 3,3031
21766151,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2325,148,,13000,739983,43,1044488,52,07.07.2017,Vinohradská 2325/148~Vinohrady~13000 Praha 3,3031
21766274,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Hradecká,è.p.,2339,22,,13000,739952,27,1044497,51,10.07.2017,Hradecká 2339/22~Vinohrady~13000 Praha 3,3031
21766282,554782,Praha,Praha 3,Praha 3,490229,Vinohrady,Vinohradská,è.p.,2339,150,,13000,739943,9,1044491,1,10.07.2017,Vinohradská 2339/150~Vinohrady~13000 Praha 3,3031
